Label,Run#,Success,Path Cost,Nodes Expanded,Nodes Generated,Runtime (s),Max Frontier,Timestamp
RBFS / maze 30x30,2,False,0,0,0,20.0,0,2026-08-14T16:23:40+00:00
RBFS / maze 30x30,3,False,0,0,0,20.0,0,2026-08-14T16:24:00+00:00
RBFS / maze 30x30,4,False,0,0,0,20.0,0,2026-08-14T16:24:21+00:00
RBFS / maze 30x30,5,False,0,0,0,20.0,0,2026-08-14T16:24:41+00:00
RBFS / maze 30x30,6,False,0,0,0,20.0,0,2026-08-14T16:25:02+00:00
RBFS / maze 30x30,7,False,0,0,0,20.0,0,2026-08-14T16:25:22+00:00
RBFS / maze 30x30,8,False,0,0,0,20.0,0,2026-08-14T16:25:43+00:00
RBFS / maze 30x30,9,False,0,0,0,20.0,0,2026-08-14T16:26:04+00:00
RBFS / maze 30x30,10,False,0,0,0,20.0,0,2026-08-14T16:26:25+00:00
RBFS / maze 30x30,11,False,0,0,0,20.0,0,2026-08-14T16:26:45+00:00
RBFS / maze 30x30,12,False,0,0,0,20.0,0,2026-08-14T16:27:06+00:00
RBFS / maze 30x30,13,False,0,0,0,20.0,0,2026-08-14T16:27:27+00:00
RBFS / maze 30x30,14,False,0,0,0,20.0,0,2026-08-14T16:27:47+00:00
RBFS / maze 30x30,15,False,0,0,0,20.0,0,2026-08-14T16:28:08+00:00
RBFS / maze 30x30,16,False,0,0,0,20.0,0,2026-08-14T16:28:28+00:00
RBFS / maze 30x30,17,False,0,0,0,20.0,0,2026-08-14T16:28:49+00:00
RBFS / maze 30x30,18,False,0,0,0,20.0,0,2026-08-14T16:29:10+00:00
RBFS / maze 30x30,19,False,0,0,0,20.0,0,2026-08-14T16:29:30+00:00
RBFS / maze 30x30,20,False,0,0,0,20.0,0,2026-08-14T16:29:51+00:00
RBFS / maze 30x30,21,False,0,0,0,20.0,0,2026-08-14T16:30:11+00:00
RBFS / maze 30x30,22,False,0,0,0,20.0,0,2026-08-14T16:30:32+00:00
RBFS / maze 30x30,23,False,0,0,0,20.0,0,2026-08-14T16:30:52+00:00
RBFS / maze 30x30,24,False,0,0,0,20.0,0,2026-08-14T16:31:13+00:00
RBFS / maze 30x30,25,False,0,0,0,20.0,0,2026-08-14T16:31:33+00:00
RBFS / maze 30x30,26,False,0,0,0,20.0,0,2026-08-14T16:31:54+00:00
RBFS / maze 30x30,27,False,0,0,0,20.0,0,2026-08-14T16:32:15+00:00
RBFS / maze 30x30,28,False,0,0,0,20.0,0,2026-08-14T16:32:36+00:00
RBFS / maze 30x30,29,False,0,0,0,20.0,0,2026-08-14T16:33:02+00:00
RBFS / maze 30x30,30,False,0,0,0,20.0,0,2026-08-14T16:33:22+00:00
SMA*(1000) / maze 30x30,1,True,102.0,790,791,0.086027,41,2026-08-14T16:33:23+00:00
SMA*(1000) / maze 30x30,2,True,114.0,487,488,0.065589,30,2026-08-14T16:33:25+00:00
SMA*(1000) / maze 30x30,3,True,88.0,316,317,0.034015,31,2026-08-14T16:33:26+00:00
SMA*(1000) / maze 30x30,4,True,120.0,664,665,0.083203,27,2026-08-14T16:33:27+00:00
SMA*(1000) / maze 30x30,5,True,76.0,338,339,0.036796,34,2026-08-14T16:33:28+00:00
SMA*(1000) / maze 30x30,6,True,80.0,381,382,0.044424,33,2026-08-14T16:33:29+00:00
SMA*(1000) / maze 30x30,7,True,76.0,358,359,0.053242,41,2026-08-14T16:33:30+00:00
SMA*(1000) / maze 30x30,8,True,116.0,866,867,0.090453,33,2026-08-14T16:33:32+00:00
SMA*(1000) / maze 30x30,9,True,94.0,810,811,0.105306,43,2026-08-14T16:33:33+00:00
SMA*(1000) / maze 30x30,10,True,94.0,583,584,0.0691,34,2026-08-14T16:33:34+00:00
SMA*(1000) / maze 30x30,11,True,88.0,607,608,0.073945,39,2026-08-14T16:33:35+00:00
SMA*(1000) / maze 30x30,12,True,78.0,464,465,0.055896,42,2026-08-14T16:33:36+00:00
SMA*(1000) / maze 30x30,13,True,82.0,308,309,0.031493,32,2026-08-14T16:33:37+00:00
SMA*(1000) / maze 30x30,14,True,104.0,706,707,0.069605,32,2026-08-14T16:33:38+00:00
SMA*(1000) / maze 30x30,15,True,84.0,343,344,0.048184,33,2026-08-14T16:33:40+00:00
SMA*(1000) / maze 30x30,16,True,90.0,426,427,0.056538,36,2026-08-14T16:33:42+00:00
SMA*(1000) / maze 30x30,17,True,118.0,799,800,0.276955,35,2026-08-14T16:33:43+00:00
SMA*(1000) / maze 30x30,18,True,96.0,652,653,0.111539,45,2026-08-14T16:33:45+00:00
SMA*(1000) / maze 30x30,19,True,94.0,498,499,0.058403,36,2026-08-14T16:33:46+00:00
SMA*(1000) / maze 30x30,20,True,108.0,780,781,0.07678,35,2026-08-14T16:33:47+00:00
SMA*(1000) / maze 30x30,21,True,100.0,834,835,0.098205,40,2026-08-14T16:33:48+00:00
SMA*(1000) / maze 30x30,22,True,74.0,402,403,0.041574,45,2026-08-14T16:33:49+00:00
SMA*(1000) / maze 30x30,23,True,114.0,661,662,0.066085,41,2026-08-14T16:33:50+00:00
SMA*(1000) / maze 30x30,24,True,94.0,504,505,0.046738,31,2026-08-14T16:33:51+00:00
SMA*(1000) / maze 30x30,25,True,94.0,569,570,0.066355,38,2026-08-14T16:33:52+00:00
SMA*(1000) / maze 30x30,26,True,114.0,785,786,0.095746,36,2026-08-14T16:33:54+00:00
SMA*(1000) / maze 30x30,27,True,112.0,625,626,0.078465,36,2026-08-14T16:33:55+00:00
SMA*(1000) / maze 30x30,28,True,86.0,594,595,0.067015,43,2026-08-14T16:33:56+00:00
SMA*(1000) / maze 30x30,29,True,96.0,479,480,0.049069,33,2026-08-14T16:33:58+00:00
SMA*(1000) / maze 30x30,30,True,76.0,473,474,0.049818,43,2026-08-14T16:33:59+00:00
Bidir-A* / maze 30x30,1,True,102.0,750,770,0.012996,29,2026-08-14T16:34:00+00:00
Bidir-A* / maze 30x30,2,True,114.0,757,775,0.015007,28,2026-08-14T16:34:01+00:00
Bidir-A* / maze 30x30,3,True,88.0,675,685,0.010254,32,2026-08-14T16:34:02+00:00
Bidir-A* / maze 30x30,4,True,120.0,759,771,0.010834,34,2026-08-14T16:34:02+00:00
Bidir-A* / maze 30x30,5,True,76.0,301,326,0.006225,31,2026-08-14T16:34:04+00:00
Bidir-A* / maze 30x30,6,True,80.0,201,224,0.004908,25,2026-08-14T16:34:05+00:00
Bidir-A* / maze 30x30,7,True,76.0,549,575,0.008001,29,2026-08-14T16:34:05+00:00
Bidir-A* / maze 30x30,8,True,116.0,815,833,0.011735,37,2026-08-14T16:34:06+00:00
Bidir-A* / maze 30x30,9,True,94.0,657,677,0.01514,40,2026-08-14T16:34:07+00:00
Bidir-A* / maze 30x30,10,True,94.0,467,487,0.007134,29,2026-08-14T16:34:08+00:00
Bidir-A* / maze 30x30,11,True,88.0,434,445,0.007387,27,2026-08-14T16:34:09+00:00
Bidir-A* / maze 30x30,12,True,78.0,453,482,0.007987,31,2026-08-14T16:34:10+00:00
Bidir-A* / maze 30x30,13,True,82.0,285,301,0.008375,27,2026-08-14T16:34:11+00:00
Bidir-A* / maze 30x30,14,True,104.0,702,712,0.015759,29,2026-08-14T16:34:12+00:00
Bidir-A* / maze 30x30,15,True,84.0,438,456,0.007618,34,2026-08-14T16:34:14+00:00
Bidir-A* / maze 30x30,16,True,90.0,402,413,0.006506,19,2026-08-14T16:34:14+00:00
Bidir-A* / maze 30x30,17,True,118.0,631,649,0.009793,26,2026-08-14T16:34:15+00:00
Bidir-A* / maze 30x30,18,True,96.0,468,515,0.010873,56,2026-08-14T16:34:16+00:00
Bidir-A* / maze 30x30,19,True,94.0,540,561,0.008947,29,2026-08-14T16:34:17+00:00
Bidir-A* / maze 30x30,20,True,108.0,617,639,0.00899,34,2026-08-14T16:34:18+00:00
Bidir-A* / maze 30x30,21,True,100.0,640,662,0.01,36,2026-08-14T16:34:19+00:00
Bidir-A* / maze 30x30,22,True,74.0,428,446,0.007069,32,2026-08-14T16:34:20+00:00
Bidir-A* / maze 30x30,23,True,114.0,621,647,0.00963,36,2026-08-14T16:34:21+00:00
Bidir-A* / maze 30x30,24,True,94.0,588,596,0.009755,34,2026-08-14T16:34:23+00:00
Bidir-A* / maze 30x30,25,True,94.0,489,502,0.008063,20,2026-08-14T16:34:24+00:00
Bidir-A* / maze 30x30,26,True,114.0,720,734,0.012447,39,2026-08-14T16:34:25+00:00
Bidir-A* / maze 30x30,27,True,112.0,588,603,0.008725,28,2026-08-14T16:34:26+00:00
Bidir-A* / maze 30x30,28,True,86.0,322,337,0.009499,19,2026-08-14T16:34:27+00:00
Bidir-A* / maze 30x30,29,True,96.0,368,387,0.006701,23,2026-08-14T16:34:28+00:00
Bidir-A* / maze 30x30,30,True,76.0,431,456,0.007,27,2026-08-14T16:34:29+00:00
IGBFS / maze 30x30,1,True,102,312,348,0.005319,138,2026-08-14T16:34:30+00:00
IGBFS / maze 30x30,2,True,114,239,289,0.004762,164,2026-08-14T16:34:31+00:00
IGBFS / maze 30x30,3,True,88,151,196,0.00426,133,2026-08-14T16:34:32+00:00
IGBFS / maze 30x30,4,True,120,268,310,0.005509,162,2026-08-14T16:34:33+00:00
IGBFS / maze 30x30,5,True,76,279,311,0.00514,108,2026-08-14T16:34:34+00:00
IGBFS / maze 30x30,6,True,80,620,655,0.008963,152,2026-08-14T16:34:35+00:00
IGBFS / maze 30x30,7,True,76,345,384,0.009045,131,2026-08-14T16:34:36+00:00
IGBFS / maze 30x30,8,True,116,637,680,0.014229,161,2026-08-14T16:34:38+00:00
IGBFS / maze 30x30,9,True,94,187,224,0.004447,131,2026-08-14T16:34:39+00:00
IGBFS / maze 30x30,10,True,94,405,445,0.007539,134,2026-08-14T16:34:40+00:00
IGBFS / maze 30x30,11,True,88,175,211,0.004611,124,2026-08-14T16:34:41+00:00
IGBFS / maze 30x30,12,True,78,409,444,0.005431,113,2026-08-14T16:34:41+00:00
IGBFS / maze 30x30,13,True,82,322,366,0.005462,143,2026-08-14T16:34:42+00:00
IGBFS / maze 30x30,14,True,104,384,430,0.006075,150,2026-08-14T16:34:43+00:00
IGBFS / maze 30x30,15,True,84,210,249,0.00492,123,2026-08-14T16:34:45+00:00
IGBFS / maze 30x30,16,True,90,491,531,0.005826,153,2026-08-14T16:34:45+00:00
IGBFS / maze 30x30,17,True,118,477,527,0.005305,168,2026-08-14T16:34:46+00:00
IGBFS / maze 30x30,18,True,96,728,767,0.008451,160,2026-08-14T16:34:47+00:00
IGBFS / maze 30x30,19,True,94,641,680,0.00707,150,2026-08-14T16:34:48+00:00
IGBFS / maze 30x30,20,True,108,605,644,0.006919,147,2026-08-14T16:34:48+00:00
IGBFS / maze 30x30,21,True,100,532,565,0.005395,133,2026-08-14T16:34:49+00:00
IGBFS / maze 30x30,22,True,74,597,634,0.005477,112,2026-08-14T16:34:50+00:00
IGBFS / maze 30x30,23,True,114,326,372,0.004111,160,2026-08-14T16:34:50+00:00
IGBFS / maze 30x30,24,True,94,320,360,0.003955,134,2026-08-14T16:34:51+00:00
IGBFS / maze 30x30,25,True,94,271,307,0.003711,130,2026-08-14T16:34:52+00:00
IGBFS / maze 30x30,26,True,114,300,345,0.004669,159,2026-08-14T16:34:52+00:00
IGBFS / maze 30x30,27,True,112,216,268,0.003703,165,2026-08-14T16:34:53+00:00
IGBFS / maze 30x30,28,True,86,158,194,0.003136,122,2026-08-14T16:34:54+00:00
IGBFS / maze 30x30,29,True,96,265,309,0.004067,140,2026-08-14T16:34:54+00:00
IGBFS / maze 30x30,30,True,76,309,342,0.003858,109,2026-08-14T16:34:55+00:00
DFS / maze 50x50,1,True,166,1986,2016,0.010758,42,2026-08-14T16:34:55+00:00
DFS / maze 50x50,2,True,180,2198,2238,0.012392,83,2026-08-14T16:34:56+00:00
DFS / maze 50x50,3,True,150,2094,2127,0.01125,71,2026-08-14T16:34:57+00:00
DFS / maze 50x50,4,True,180,1920,1957,0.010525,73,2026-08-14T16:34:57+00:00
DFS / maze 50x50,5,True,154,1782,1817,0.009907,48,2026-08-14T16:34:58+00:00
DFS / maze 50x50,6,True,142,1896,1924,0.010378,50,2026-08-14T16:34:59+00:00
DFS / maze 50x50,7,True,236,1550,1603,0.009032,72,2026-08-14T16:34:59+00:00
DFS / maze 50x50,8,True,144,2086,2110,0.011123,55,2026-08-14T16:35:00+00:00
DFS / maze 50x50,9,True,146,1501,1529,0.009987,47,2026-08-14T16:35:00+00:00
DFS / maze 50x50,10,True,128,2019,2044,0.012087,50,2026-08-14T16:35:01+00:00
DFS / maze 50x50,11,True,166,2121,2158,0.011347,42,2026-08-14T16:35:02+00:00
DFS / maze 50x50,12,True,226,1939,2002,0.010792,74,2026-08-14T16:35:03+00:00
DFS / maze 50x50,13,True,162,1225,1256,0.007365,43,2026-08-14T16:35:03+00:00
DFS / maze 50x50,14,True,152,1781,1812,0.009922,52,2026-08-14T16:35:04+00:00
DFS / maze 50x50,15,True,172,1934,1975,0.010631,67,2026-08-14T16:35:04+00:00
DFS / maze 50x50,16,True,180,1853,1886,0.01027,67,2026-08-14T16:35:05+00:00
DFS / maze 50x50,17,True,202,1200,1242,0.00725,49,2026-08-14T16:35:06+00:00
DFS / maze 50x50,18,True,158,1917,1954,0.012304,66,2026-08-14T16:35:06+00:00
DFS / maze 50x50,19,True,212,1474,1530,0.009123,66,2026-08-14T16:35:07+00:00
DFS / maze 50x50,20,True,166,1707,1745,0.009587,51,2026-08-14T16:35:08+00:00
DFS / maze 50x50,21,True,136,1733,1764,0.009582,103,2026-08-14T16:35:08+00:00
DFS / maze 50x50,22,True,154,1453,1490,0.008296,61,2026-08-14T16:35:09+00:00
DFS / maze 50x50,23,True,180,1582,1619,0.00914,42,2026-08-14T16:35:10+00:00
DFS / maze 50x50,24,True,174,2198,2243,0.011308,55,2026-08-14T16:35:10+00:00
DFS / maze 50x50,25,True,184,1666,1707,0.009436,57,2026-08-14T16:35:11+00:00
DFS / maze 50x50,26,True,154,2269,2301,0.011856,49,2026-08-14T16:35:12+00:00
DFS / maze 50x50,27,True,224,1755,1804,0.009853,58,2026-08-14T16:35:12+00:00
DFS / maze 50x50,28,True,158,2333,2358,0.012104,48,2026-08-14T16:35:13+00:00
DFS / maze 50x50,29,True,134,1594,1614,0.008982,41,2026-08-14T16:35:13+00:00
DFS / maze 50x50,30,True,140,1911,1942,0.01036,51,2026-08-14T16:35:14+00:00
BFS / maze 50x50,1,True,166,2285,2296,0.030875,42,2026-08-14T16:35:15+00:00
BFS / maze 50x50,2,True,180,1920,1933,0.012634,26,2026-08-14T16:35:15+00:00
BFS / maze 50x50,3,True,150,1559,1570,0.009186,28,2026-08-14T16:35:16+00:00
BFS / maze 50x50,4,True,180,2075,2085,0.011111,41,2026-08-14T16:35:17+00:00
BFS / maze 50x50,5,True,154,2424,2435,0.012472,41,2026-08-14T16:35:17+00:00
BFS / maze 50x50,6,True,142,2393,2411,0.012532,51,2026-08-14T16:35:18+00:00
BFS / maze 50x50,7,True,236,2389,2403,0.012425,31,2026-08-14T16:35:18+00:00
BFS / maze 50x50,8,True,144,1997,2013,0.010785,34,2026-08-14T16:35:19+00:00
BFS / maze 50x50,9,True,146,2123,2141,0.011497,42,2026-08-14T16:35:20+00:00
BFS / maze 50x50,10,True,128,2127,2144,0.011438,43,2026-08-14T16:35:20+00:00
BFS / maze 50x50,11,True,166,2460,2465,0.012699,43,2026-08-14T16:35:21+00:00
BFS / maze 50x50,12,True,226,2417,2421,0.012709,33,2026-08-14T16:35:22+00:00
BFS / maze 50x50,13,True,162,2462,2462,0.012732,43,2026-08-14T16:35:22+00:00
BFS / maze 50x50,14,True,152,2484,2485,0.01295,45,2026-08-14T16:35:23+00:00
BFS / maze 50x50,15,True,172,2180,2194,0.011733,39,2026-08-14T16:35:23+00:00
BFS / maze 50x50,16,True,180,2256,2274,0.012533,44,2026-08-14T16:35:24+00:00
BFS / maze 50x50,17,True,202,2455,2468,0.015159,35,2026-08-14T16:35:25+00:00
BFS / maze 50x50,18,True,158,1804,1812,0.010407,36,2026-08-14T16:35:26+00:00
BFS / maze 50x50,19,True,212,2408,2415,0.012576,28,2026-08-14T16:35:26+00:00
BFS / maze 50x50,20,True,166,2479,2485,0.012796,37,2026-08-14T16:35:27+00:00
BFS / maze 50x50,21,True,136,1564,1566,0.008868,29,2026-08-14T16:35:27+00:00
BFS / maze 50x50,22,True,154,2089,2095,0.011282,38,2026-08-14T16:35:28+00:00
BFS / maze 50x50,23,True,180,1959,1966,0.011082,30,2026-08-14T16:35:29+00:00
BFS / maze 50x50,24,True,174,2486,2492,0.013406,56,2026-08-14T16:35:29+00:00
BFS / maze 50x50,25,True,184,2499,2499,0.012939,42,2026-08-14T16:35:30+00:00
BFS / maze 50x50,26,True,154,2392,2400,0.012333,36,2026-08-14T16:35:31+00:00
BFS / maze 50x50,27,True,224,2481,2482,0.012711,39,2026-08-14T16:35:31+00:00
BFS / maze 50x50,28,True,158,2417,2426,0.01253,41,2026-08-14T16:35:32+00:00
BFS / maze 50x50,29,True,134,2315,2326,0.012416,48,2026-08-14T16:35:33+00:00
BFS / maze 50x50,30,True,140,1872,1899,0.010378,35,2026-08-14T16:35:33+00:00
UCS / maze 50x50,1,True,166,2285,2296,0.013082,42,2026-08-14T16:35:34+00:00
UCS / maze 50x50,2,True,180,1920,1933,0.011328,26,2026-08-14T16:35:34+00:00
UCS / maze 50x50,3,True,150,1559,1570,0.009664,28,2026-08-14T16:35:35+00:00
UCS / maze 50x50,4,True,180,2075,2085,0.01234,41,2026-08-14T16:35:36+00:00
UCS / maze 50x50,5,True,154,2424,2435,0.013661,41,2026-08-14T16:35:36+00:00
UCS / maze 50x50,6,True,142,2393,2411,0.013816,51,2026-08-14T16:35:37+00:00
UCS / maze 50x50,7,True,236,2389,2403,0.013595,31,2026-08-14T16:35:38+00:00
UCS / maze 50x50,8,True,144,1997,2013,0.011666,34,2026-08-14T16:35:38+00:00
UCS / maze 50x50,9,True,146,2123,2141,0.012498,42,2026-08-14T16:35:39+00:00
UCS / maze 50x50,10,True,128,2127,2144,0.014325,43,2026-08-14T16:35:40+00:00
UCS / maze 50x50,11,True,166,2460,2465,0.015505,43,2026-08-14T16:35:40+00:00
UCS / maze 50x50,12,True,226,2417,2421,0.01366,33,2026-08-14T16:35:41+00:00
UCS / maze 50x50,13,True,162,2462,2462,0.014011,43,2026-08-14T16:35:42+00:00
UCS / maze 50x50,14,True,152,2484,2485,0.014524,45,2026-08-14T16:35:42+00:00
UCS / maze 50x50,15,True,172,2180,2194,0.012601,39,2026-08-14T16:35:43+00:00
UCS / maze 50x50,16,True,180,2256,2274,0.012876,44,2026-08-14T16:35:44+00:00
UCS / maze 50x50,17,True,202,2455,2468,0.014026,35,2026-08-14T16:35:44+00:00
UCS / maze 50x50,18,True,158,1804,1812,0.011156,36,2026-08-14T16:35:45+00:00
UCS / maze 50x50,19,True,212,2408,2415,0.01383,28,2026-08-14T16:35:45+00:00
UCS / maze 50x50,20,True,166,2479,2485,0.014335,37,2026-08-14T16:35:46+00:00
UCS / maze 50x50,21,True,136,1564,1566,0.009831,29,2026-08-14T16:35:47+00:00
UCS / maze 50x50,22,True,154,2089,2095,0.0122,38,2026-08-14T16:35:47+00:00
UCS / maze 50x50,23,True,180,1959,1966,0.011531,30,2026-08-14T16:35:48+00:00
UCS / maze 50x50,24,True,174,2486,2492,0.01406,56,2026-08-14T16:35:49+00:00
UCS / maze 50x50,25,True,184,2499,2499,0.014183,42,2026-08-14T16:35:49+00:00
UCS / maze 50x50,26,True,154,2392,2400,0.013403,36,2026-08-14T16:35:50+00:00
UCS / maze 50x50,27,True,224,2481,2482,0.013942,39,2026-08-14T16:35:50+00:00
UCS / maze 50x50,28,True,158,2417,2426,0.013696,41,2026-08-14T16:35:51+00:00
UCS / maze 50x50,29,True,134,2315,2326,0.013408,48,2026-08-14T16:35:52+00:00
UCS / maze 50x50,30,True,140,1872,1899,0.011255,35,2026-08-14T16:35:52+00:00
IDDFS / maze 50x50,1,True,166,2244,2253,0.011958,29,2026-08-14T16:35:53+00:00
IDDFS / maze 50x50,2,True,180,1823,1829,0.010221,30,2026-08-14T16:35:54+00:00
IDDFS / maze 50x50,3,True,150,1658,1689,0.009645,37,2026-08-14T16:35:54+00:00
IDDFS / maze 50x50,4,True,180,2465,2473,0.0127,53,2026-08-14T16:35:55+00:00
IDDFS / maze 50x50,5,True,154,1918,1935,0.010662,41,2026-08-14T16:35:56+00:00
IDDFS / maze 50x50,6,True,142,2022,2038,0.010839,36,2026-08-14T16:35:56+00:00
IDDFS / maze 50x50,7,True,236,2406,2422,0.012508,35,2026-08-14T16:35:57+00:00
IDDFS / maze 50x50,8,True,144,1946,1972,0.010687,31,2026-08-14T16:35:57+00:00
IDDFS / maze 50x50,9,True,146,1583,1606,0.009168,37,2026-08-14T16:35:58+00:00
IDDFS / maze 50x50,10,True,128,2229,2240,0.011804,32,2026-08-14T16:35:59+00:00
IDDFS / maze 50x50,11,True,166,2443,2445,0.013031,54,2026-08-14T16:35:59+00:00
IDDFS / maze 50x50,12,True,226,2416,2430,0.012569,36,2026-08-14T16:36:00+00:00
IDDFS / maze 50x50,13,True,162,2499,2499,0.012987,41,2026-08-14T16:36:01+00:00
IDDFS / maze 50x50,14,True,152,2083,2103,0.011322,35,2026-08-14T16:36:01+00:00
IDDFS / maze 50x50,15,True,172,2458,2461,0.012712,33,2026-08-14T16:36:02+00:00
IDDFS / maze 50x50,16,True,180,2413,2421,0.012635,41,2026-08-14T16:36:02+00:00
IDDFS / maze 50x50,17,True,202,2013,2042,0.011022,43,2026-08-14T16:36:03+00:00
IDDFS / maze 50x50,18,True,158,1513,1558,0.008731,40,2026-08-14T16:36:04+00:00
IDDFS / maze 50x50,19,True,212,1979,1994,0.010849,43,2026-08-14T16:36:04+00:00
IDDFS / maze 50x50,20,True,166,2492,2493,0.013,34,2026-08-14T16:36:05+00:00
IDDFS / maze 50x50,21,True,136,1410,1431,0.00829,35,2026-08-14T16:36:06+00:00
IDDFS / maze 50x50,22,True,154,1574,1602,0.009108,28,2026-08-14T16:36:06+00:00
IDDFS / maze 50x50,23,True,180,1872,1880,0.010551,37,2026-08-14T16:36:07+00:00
IDDFS / maze 50x50,24,True,174,2483,2486,0.012813,34,2026-08-14T16:36:08+00:00
IDDFS / maze 50x50,25,True,184,2486,2492,0.012932,47,2026-08-14T16:36:08+00:00
IDDFS / maze 50x50,26,True,154,2265,2290,0.011889,42,2026-08-14T16:36:09+00:00
IDDFS / maze 50x50,27,True,224,2318,2343,0.012282,34,2026-08-14T16:36:09+00:00
IDDFS / maze 50x50,28,True,158,2375,2388,0.012456,36,2026-08-14T16:36:10+00:00
IDDFS / maze 50x50,29,True,134,2047,2063,0.011208,37,2026-08-14T16:36:11+00:00
IDDFS / maze 50x50,30,True,140,1918,1939,0.010292,36,2026-08-14T16:36:11+00:00
Bidir-Search / maze 50x50,1,True,166.0,1554,1581,0.008687,46,2026-08-14T16:36:12+00:00
Bidir-Search / maze 50x50,2,True,180.0,1806,1830,0.009757,39,2026-08-14T16:36:13+00:00
Bidir-Search / maze 50x50,3,True,150.0,1251,1273,0.008743,42,2026-08-14T16:36:13+00:00
Bidir-Search / maze 50x50,4,True,180.0,1063,1086,0.007168,32,2026-08-14T16:36:14+00:00
Bidir-Search / maze 50x50,5,True,154.0,1232,1256,0.008405,33,2026-08-14T16:36:15+00:00
Bidir-Search / maze 50x50,6,True,142.0,1215,1248,0.008249,40,2026-08-14T16:36:15+00:00
Bidir-Search / maze 50x50,7,True,236.0,2232,2252,0.012606,50,2026-08-14T16:36:16+00:00
Bidir-Search / maze 50x50,8,True,144.0,1440,1497,0.00842,60,2026-08-14T16:36:17+00:00
Bidir-Search / maze 50x50,9,True,146.0,994,1025,0.006384,35,2026-08-14T16:36:17+00:00
Bidir-Search / maze 50x50,10,True,128.0,1120,1155,0.007078,46,2026-08-14T16:36:18+00:00
Bidir-Search / maze 50x50,11,True,166.0,1422,1446,0.008265,39,2026-08-14T16:36:19+00:00
Bidir-Search / maze 50x50,12,True,226.0,1599,1611,0.008863,25,2026-08-14T16:36:19+00:00
Bidir-Search / maze 50x50,13,True,162.0,1009,1028,0.006453,29,2026-08-14T16:36:20+00:00
Bidir-Search / maze 50x50,14,True,152.0,1087,1112,0.006817,36,2026-08-14T16:36:20+00:00
Bidir-Search / maze 50x50,15,True,172.0,1146,1183,0.007185,47,2026-08-14T16:36:21+00:00
Bidir-Search / maze 50x50,16,True,180.0,1136,1146,0.006928,30,2026-08-14T16:36:22+00:00
Bidir-Search / maze 50x50,17,True,202.0,1339,1383,0.007873,49,2026-08-14T16:36:22+00:00
Bidir-Search / maze 50x50,18,True,158.0,1874,1912,0.010174,48,2026-08-14T16:36:23+00:00
Bidir-Search / maze 50x50,19,True,212.0,2082,2097,0.010992,52,2026-08-14T16:36:24+00:00
Bidir-Search / maze 50x50,20,True,166.0,1377,1414,0.007894,46,2026-08-14T16:36:24+00:00
Bidir-Search / maze 50x50,21,True,136.0,1263,1277,0.007537,39,2026-08-14T16:36:25+00:00
Bidir-Search / maze 50x50,22,True,154.0,1441,1465,0.008357,47,2026-08-14T16:36:25+00:00
Bidir-Search / maze 50x50,23,True,180.0,1554,1581,0.008472,47,2026-08-14T16:36:26+00:00
Bidir-Search / maze 50x50,24,True,174.0,1136,1167,0.006997,40,2026-08-14T16:36:27+00:00
Bidir-Search / maze 50x50,25,True,184.0,1145,1161,0.008237,32,2026-08-14T16:36:27+00:00
Bidir-Search / maze 50x50,26,True,154.0,970,1001,0.006404,37,2026-08-14T16:36:28+00:00
Bidir-Search / maze 50x50,27,True,224.0,1467,1498,0.008394,37,2026-08-14T16:36:29+00:00
Bidir-Search / maze 50x50,28,True,158.0,994,1021,0.006407,38,2026-08-14T16:36:29+00:00
Bidir-Search / maze 50x50,29,True,134.0,1373,1415,0.008044,50,2026-08-14T16:36:30+00:00
Bidir-Search / maze 50x50,30,True,140.0,1227,1262,0.007339,45,2026-08-14T16:36:30+00:00
GBFS / maze 50x50,1,True,166,616,694,0.005865,80,2026-08-14T16:36:31+00:00
GBFS / maze 50x50,2,True,180,412,484,0.004742,75,2026-08-14T16:36:32+00:00
GBFS / maze 50x50,3,True,150,492,570,0.004961,80,2026-08-14T16:36:32+00:00
GBFS / maze 50x50,4,True,180,338,410,0.004119,75,2026-08-14T16:36:33+00:00
GBFS / maze 50x50,5,True,154,546,622,0.005307,78,2026-08-14T16:36:34+00:00
GBFS / maze 50x50,6,True,142,425,485,0.004474,62,2026-08-14T16:36:34+00:00
GBFS / maze 50x50,7,True,236,1271,1369,0.00945,100,2026-08-14T16:36:35+00:00
GBFS / maze 50x50,8,True,144,397,475,0.004762,81,2026-08-14T16:36:35+00:00
GBFS / maze 50x50,9,True,146,267,337,0.003797,72,2026-08-14T16:36:36+00:00
GBFS / maze 50x50,10,True,128,334,389,0.004092,57,2026-08-14T16:36:37+00:00
GBFS / maze 50x50,11,True,166,646,714,0.005752,70,2026-08-14T16:36:37+00:00
GBFS / maze 50x50,12,True,226,1665,1738,0.011767,76,2026-08-14T16:36:38+00:00
GBFS / maze 50x50,13,True,162,769,846,0.006508,79,2026-08-14T16:36:39+00:00
GBFS / maze 50x50,14,True,152,695,766,0.006161,73,2026-08-14T16:36:39+00:00
GBFS / maze 50x50,15,True,172,828,903,0.006735,77,2026-08-14T16:36:40+00:00
GBFS / maze 50x50,16,True,180,433,506,0.004777,75,2026-08-14T16:36:40+00:00
GBFS / maze 50x50,17,True,202,1247,1322,0.009331,77,2026-08-14T16:36:41+00:00
GBFS / maze 50x50,18,True,158,649,727,0.005805,80,2026-08-14T16:36:42+00:00
